1519.85	41
1520.28	38
1520.71	46
1521.14	47
1521.57	37
1522.01	41
1522.44	42
1522.87	44
1523.3	46
1523.73	49
1524.16	50
1524.6	33
1525.03	42
1525.46	45
1525.89	45
1526.32	44
1526.75	50
1527.18	36
1527.62	52
1528.05	49
1528.48	54
1528.91	57
1529.34	38
1529.77	54
1530.2	43
1530.63	48
1531.07	56
1531.5	56
1531.93	46
1532.36	45
1532.79	48
1533.22	47
1533.65	54
1534.08	45
1534.51	45
1534.94	48
